"","X.1","X","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.unem","corhouseuni.unem","cormbase.unem","cortres10y.unem","corwages.unem","corun.unem","corm2.unem","corGDP.unem","cortb3m.unem","cortb6m.unem","correserves.unem","cordisc.unem","cordispinc.unem","corhouseprice.unem","corhousesupp.unem","corloans.unem","corcomind.unem","cordeposits.unem","corm1.unem","corperscons.unem","corpersinc.unem"
"21",21,23,"1965-11-01",31.75,455.7,3073,4.09,4.24,4.1,590.5,33.7326,18.769,32.6,35.8,130.3,2.67,377.2,1460,4.45,59614,20600,14536,67.754,4,4.6,0.00117467637244459,0.00647466965436924,-0.0123119965027664,0.00682199911112294,0.00693543579978259,0.00745248545108541,0.00651938936057859,0.00711995477429833,0.00111548990857149,0.00112936357211504,0.00467639378082016,0.00336586084245718,0.0029903518426365,0.00675648742952014,-0.0042472926321441,0.00295400274397448,0.00429584890998491,0.00664057356806801,0.0049087938988708,0.0116646367469263,0.00606960875566011,-0.0105364370026057,-0.323273902643233,0.110787869842773,-0.287098684229124,-0.215180573266292,-0.35610090454758,-0.346915579283747,-0.272811463732843,-0.416327177821977,-0.544841967341741,-0.410544466205071,-0.716463619491878,-0.60205815560777,-0.300950876913012,-0.399628073452315,-0.452097690016535,-0.315575116676919,-0.537860834635963,-0.317400054663606,-0.331104910436118,-0.355005348017348,-0.351794402190564
"22",22,24,"1965-12-01",31.85,459.2,3031,4.38,4.55,4.32,595.8,34.1518,18.838,32.8,36,131.3,2.68,380.4,1656,4.62,61022,20300,14581,69.1577,4.42,4.4,0.00126032769014141,0.00652582083181057,-0.0123750264405889,0.0095038145555804,0.00970189353540042,0.00940100471607113,0.00662443350323885,0.00734737258618038,0.00122653529196023,0.0013461837219116,0.00471529166206517,0.00355192329182651,0.00302287228907001,0.00683002188527721,0.00141426879720228,0.00445559431664945,0.00512402978671312,0.00571401864129136,0.00482975852241027,0.0120490397334614,0.0101468142432278,-0.0120110163751373,-0.337504839399452,0.00609007405264407,-0.305172700365204,-0.199565581455146,-0.363663885065834,-0.356924383295624,-0.286630049366429,-0.41145218531917,-0.544357704469962,-0.401677216649412,-0.718691971514161,-0.597135696000222,-0.30378648537784,-0.391349291990676,-0.444137619518307,-0.311418092675533,-0.535974338050306,-0.342894413904042,-0.340414396214724,-0.365328335840496,-0.361602171362822
"23",23,25,"1966-01-01",31.88,462,2988,4.59,4.71,4.42,598.3,34.4872,18.86,32.9,36.2,132.2,2.68,382.5,1370,4.61,60520,21200,14591,69.9831,4.5,4.7,0.00124704203237893,0.00650720521700106,-0.0124547474557766,0.0110591264359353,0.0107376760991532,0.00996280842930099,0.00652288461213742,0.007448438204904,0.00122406177165713,0.00141693199938312,0.00474966202512977,0.00368855757586854,0.00289691927702543,0.00677482608153046,-0.0065444222411409,0.00417965921657696,0.0045663382968412,0.0072834468491636,0.00465708479013223,0.0120413455897646,0.0104714345117044,-0.00876230870151503,-0.367196739555877,-0.113595216420977,-0.354819999969538,-0.238625406646327,-0.386469424297705,-0.38471882767432,-0.31701289198374,-0.428758266818715,-0.580452826208337,-0.440591930881137,-0.729972908035314,-0.572806067742159,-0.320862716412114,-0.422636361287705,-0.400642028461878,-0.333625222790888,-0.555562136617134,-0.383751270723963,-0.367237869211578,-0.390627016312222,-0.386061741868805
"24",24,26,"1966-02-01",32.08,464.6,2820,4.65,4.82,4.6,603.4,34.7108,18.938,33.2,36.4,132.6,2.69,386,1378,4.83,59751,20900,14630,70.683,4.5,4.9,0.00154804278559536,0.00648876439807874,-0.0138504715556208,0.0114820561939191,0.0113575944165013,0.0116260004045278,0.00665723224767042,0.00743609264387803,0.00133237389268983,0.0020580314720657,0.00485043132685048,0.0036769249635985,0.00305210257248303,0.00665748411247746,-0.0115918053540515,0.00632242222591143,0.00462615727751074,0.00622405837810835,0.00468536207672895,0.0123530936553523,0.0104714345117044,-0.00481303696341018,-0.387626185518871,-0.192917984189812,-0.380850966828487,-0.263361770872414,-0.404179810155473,-0.404729298919406,-0.339381204135781,-0.446609802191577,-0.608079121323079,-0.47455491533152,-0.741484029246938,-0.54045140290016,-0.330456329881541,-0.424573331110628,-0.391710001194205,-0.353069039339261,-0.572050700425562,-0.412831963006794,-0.386949092799595,-0.410266961339317,-0.40423339417803
"25",25,27,"1966-03-01",32.18,467.2,2887,4.59,4.78,4.65,607.7,35.1858,18.985,33.2,36.5,133.3,2.7,388.8,1394,4.87,59933,20800,14663,71.521,4.5,5,0.00163730401747155,0.00649137539365489,-0.0130624032596763,0.0108230540386154,0.0104465365924296,0.0126794566008924,0.00673493602637002,0.00800241407724378,0.00141067270030961,0.0020580314720657,0.00470833217565767,0.00389630618996939,0.00320671004733868,0.00675649529997335,-0.00352322450116926,0.00596911704360742,0.00447484746024229,0.00377141698086803,0.00386199851683585,0.0127129972910477,0.0104714345117044,-0.00618416687992806,-0.469403832802637,-0.248905468441064,-0.459688034369667,-0.34321214964464,-0.486463530760004,-0.485792904631098,-0.417115522045297,-0.536542378365067,-0.647569683082809,-0.526676837056713,-0.773883117601378,-0.500565904601912,-0.397593753795052,-0.499995524858956,-0.364994143694047,-0.44971949413975,-0.63249776197853,-0.483465240310788,-0.470102134157683,-0.491122986273362,-0.483667637191343
"26",26,28,"1966-04-01",32.28,469.3,2828,4.62,4.74,4.67,609.7,35.2418,19.051,33.2,36.7,134.4,2.71,392.7,1352,4.75,60510,23000,14606,72.3728,4.5,5.1,0.00175311851129763,0.00648069505979731,-0.0135838154786676,0.0119266712972866,0.0107739161789046,0.0123751865717516,0.00658271001472107,0.00739245731966603,0.00152123222900593,0.0020580314720657,0.0048084032148882,0.00420442355451859,0.0030287388903449,0.00689601052653791,-0.00285826318094799,0.00483094270784847,0.00470258726909956,0.0084015560872186,0.00351617722804454,0.0128011323993745,0.0104714345117044,-0.00677162206240729,-0.510727105832433,-0.27661429531469,-0.498754390766288,-0.389484920967899,-0.528859127374153,-0.527699428602568,-0.457271093043491,-0.576156853866047,-0.667981760150921,-0.553604677289571,-0.786087905928483,-0.454272845912397,-0.43070585527517,-0.540888012017459,-0.376006797182502,-0.499113692873574,-0.656329860053832,-0.51892319473864,-0.512831621406367,-0.532417698322981,-0.524300398681168
"27",27,29,"1966-05-01",32.35,470.1,2950,4.64,4.81,4.9,612.4,35.5771,19.075,33.2,37,133.7,2.72,395.5,1265,4.78,60631,22300,14614,73.3273,4.5,5.3,0.00180300774825779,0.00629315137752351,-0.0101532104738085,0.0119867530188242,0.0120734682773169,0.0140196765258839,0.00650353489038979,0.0075509173179417,0.00156915324764526,0.002190097087119,0.00489355228637077,0.0038498936508613,0.00318220744935725,0.00692995030864792,-0.00617280737422336,0.00538983421725174,0.00461581032189429,0.00602006593980138,0.00336244527750414,0.0129454852242348,0.0104714345117044,-0.00653510297887375,-0.554149582290204,-0.290468819229636,-0.545266344493518,-0.429804966404137,-0.574137796989899,-0.567893238449793,-0.499075597865232,-0.617852256160947,-0.68297245337695,-0.577056399866674,-0.780531230565752,-0.33780136952837,-0.480428739350172,-0.557958043722123,-0.39357439477275,-0.551148913992126,-0.67250399277563,-0.548281336339523,-0.557999406531685,-0.573875619123862,-0.569057769072402
"28",28,30,"1966-06-01",32.38,471.2,2872,4.5,4.65,5.17,617,35.7448,19.123,33.3,37,133.9,2.72,399.5,1194,4.81,61102,21200,14662,75.3919,4.5,6,0.0018013006307138,0.00609265736785181,-0.0118195773330104,0.0107102126245788,0.0111294447806386,0.0162545716677071,0.00660115736846578,0.00762924311342417,0.00161267463488296,0.00231541046478378,0.00451533486340755,0.00391217567541254,0.00301719073201988,0.00711352011825657,-0.0108727464983644,0.00594921034612332,0.00442928825828851,0.0050060129934193,0.0033972053196422,0.0136788185032563,0.0104714345117044,0.00213722059948127,-0.56857600268563,-0.308940850760862,-0.559610713912949,-0.449033087266401,-0.588008039314041,-0.581979560864567,-0.512653503240176,-0.629236687160621,-0.694639024471272,-0.59097145697872,-0.756407207644678,-0.25841849960849,-0.493713538677577,-0.575356046560412,-0.41897859933931,-0.566978131406583,-0.67655331009405,-0.562325026645785,-0.571821938031624,-0.587772066277029,-0.583051063229806
"29",29,31,"1966-07-01",32.45,470.9,2876,4.8,4.93,5.3,620.8,35.9404,19.16,33.5,37.2,132.4,2.74,403.5,1086,5.02,62064,21800,14701,76.7826,4.5,5.9,0.0018778452250711,0.00576019686881231,-0.00944804843089904,0.0136394720351755,0.0135657684662775,0.0182527612284818,0.00662029017692545,0.00758370273776141,0.00163889393219309,0.00243284659325643,0.00473995355652742,0.00306847033877045,0.00332244240252292,0.0073065424171237,-0.0151444095794063,0.00753038332373297,0.00471322137326495,0.00550923478093579,0.00341549474379151,0.0141176545157465,0.0104714345117044,0.00292517744471869,-0.569050906398654,-0.311776487418035,-0.563706534347938,-0.441321049013474,-0.586899643817295,-0.576487512884555,-0.5172786849054,-0.623849276910799,-0.67693814151072,-0.573335250226748,-0.688595828616854,-0.174257275834732,-0.504125338773133,-0.586813454980133,-0.430970991647904,-0.562252878353193,-0.641597201126797,-0.560250027243391,-0.572756257716249,-0.583121092381337,-0.583202057304416
"30",30,32,"1966-08-01",32.65,472.6,2900,4.96,5.27,5.53,626.2,35.9684,19.234,33.6,37.4,132.7,2.75,406.4,1119,5.22,61734,20700,14758,76.9939,4.5,6.8,0.00209358530595634,0.00557640489604746,-0.00964105650872138,0.0145267821767278,0.0157634412586867,0.0190593686266198,0.00665983023135027,0.00734500332306085,0.00176559464300119,0.00255703943234551,0.00471311685157633,0.00285900636262774,0.00314614802117271,0.00718863163340281,-0.0140834601842128,0.0091581944983542,0.00449033304046316,0.00379049075857189,0.00338337260114393,0.0139372083620251,0.0104714345117044,0.00960515244215968,-0.543790513379532,-0.311823101839876,-0.543764450495945,-0.401961227933653,-0.55923398222386,-0.545086662199062,-0.504491298658689,-0.594066814074682,-0.610845573996914,-0.510795257121182,-0.625103899032134,-0.0884935210652076,-0.487407754238426,-0.56024572262803,-0.423907644721681,-0.532322154060191,-0.582753011264796,-0.543645523033381,-0.549126857370372,-0.553325528107113,-0.558370640424847
"31",31,33,"1966-09-01",32.75,475.4,2798,5.37,5.79,5.4,631.7,36.3037,19.295,33.6,37.5,133.8,2.76,408.5,1046,5.18,62359,22200,14821,77.4883,4.5,7.2,0.00218076819090892,0.00547125708497261,-0.0117777474450277,0.0174804182323153,0.0188841474751693,0.0186676967719567,0.00679063828007801,0.00757743126807718,0.00183429602766222,0.00242539108691349,0.00457561941696694,0.00296823088919899,0.00329738835661349,0.00720890517458154,-0.0137513556241969,0.0087383554575862,0.00456567554853571,0.00670543195052649,0.00345382603092707,0.0137001254092323,0.0104714345117044,0.0119867530188242,-0.516096910569649,-0.305355593790628,-0.525301934377213,-0.373955137752217,-0.529562172897022,-0.513740174938225,-0.489376557903449,-0.566478590151309,-0.566746872192846,-0.472056261533391,-0.56821345770565,-0.014626673349862,-0.462110346784944,-0.56548119017564,-0.454553787726733,-0.5047599889254,-0.544102405558986,-0.52694406735351,-0.523533866268689,-0.523140453633824,-0.530322965095974
"32",32,34,"1966-10-01",32.85,475.7,2798,5.35,5.62,5.53,636.3,36.5553,19.346,33.4,37.7,132.8,2.77,411.8,843,5.01,62603,20800,14862,78.0104,4.5,6.3,0.00225421023418454,0.00527824368780043,-0.0119345998306711,0.0168554568798486,0.0171919998175227,0.0207602850649638,0.00703864391905647,0.00844632070492672,0.00191495684947246,0.00217663412914249,0.00479725114520026,0.00252210415583468,0.00344808170953802,0.00755627845547024,-0.0246719490935307,0.00744729921511362,0.00452386786089143,0.0039912943600698,0.00363006195483965,0.0135962933185022,0.0104714345117044,0.00720178386830878,-0.43089260760654,-0.302248457401442,-0.465660159070777,-0.236894609128234,-0.442734634070644,-0.418887503379546,-0.439303136878428,-0.48304964772675,-0.426616013363722,-0.332901046672892,-0.423516141057464,0.0999139152666669,-0.388650716486658,-0.511738429073663,-0.326604743550296,-0.424137571663585,-0.42788543538984,-0.470917440974247,-0.446305494955966,-0.431876168804609,-0.446152334487318
"33",33,35,"1966-11-01",32.88,477.3,2770,5.32,5.54,5.76,641.1,36.3037,19.375,33.3,37.8,132.9,2.78,413.7,961,5.16,62993,21700,14912,78.3726,4.5,6.2,0.00217191724605379,0.00513082958232662,-0.0103492472400709,0.0158120675710377,0.0155985546508576,0.0205198535457414,0.00705049154959499,0.00689054063753277,0.0019210308704285,0.00205169650429846,0.00466034583902371,0.00235394632021257,0.00343515288379477,0.00740981758579125,-0.0181612006794755,0.00907617688545268,0.00432224135975701,0.00488363185981555,0.00357774647710799,0.0133680428211515,0.00906680712244144,0.0042409455962476,-0.35325150101776,-0.370032572067955,-0.406783828867126,-0.141159103109831,-0.36508889405382,-0.332464712588941,-0.399007995599052,-0.410165199783193,-0.318019175242707,-0.223164734872519,-0.312487490212383,0.18308702700219,-0.322993501374978,-0.551223481364596,-0.191690756272023,-0.354101077546466,-0.33251540067776,-0.427138661280888,-0.374316510092402,-0.350573531153035,-0.371458299328692
"34",34,36,"1966-12-01",32.92,480.2,2912,4.96,5.07,5.4,642.1,36.3876,19.415,33.3,38,133.4,2.78,415,990,4.84,64185,21700,14883,78.976,4.5,6.3,0.0021692083177691,0.00511748526949696,-0.00942337384746087,0.01066389058905,0.0104010516120859,0.014096908552939,0.00664089971288943,0.00649765197471021,0.00194620378680638,0.00205169650429846,0.00475713105583255,0.0024441162172993,0.00311089703204248,0.00707392084912277,-0.0168663116916121,0.00610847809132814,0.00441130511253141,0.00136624261762464,0.00313890258939923,0.0126132171985653,0.00490762648568265,0.00565839754829423,-0.385464505448323,-0.449327698092879,-0.439969862107815,-0.155404196734544,-0.396077749853121,-0.358160163136401,-0.451349740769076,-0.440933937987326,-0.307951935605754,-0.21521673358145,-0.307207473602761,0.218609485393282,-0.365611084041612,-0.612540430425286,-0.170833346820683,-0.387229661951831,-0.349348087844446,-0.474559754650103,-0.40910731198783,-0.378352788210476,-0.403579031520178
"35",35,37,"1967-01-01",32.9,481.6,2968,4.72,4.74,4.94,648.3,36.5592,19.417,33.4,38.2,133,2.79,418.3,1067,4.58,63850,22200,15028,79.274,4.5,5.7,0.00210390592059232,0.00496498356740819,-0.00771822240454663,0.00892415043578559,0.00770235051654761,0.00984953241934294,0.00671532876657351,0.00624734523804314,0.00190554549032398,0.00204540042485514,0.00485312462484866,0.00221974521878665,0.00326050820415617,0.00730886062426199,-0.0101403646395714,0.00370826100800196,0.00462779950160767,0.0029149411919546,0.00347953815208424,0.0121373473451799,0.00490762648568265,0.000737482379141711,-0.359523864102772,-0.464161409204866,-0.40716280385243,-0.123664265577557,-0.370255800760697,-0.32781344373773,-0.436767743043325,-0.426695563460702,-0.273298642365041,-0.188102152684207,-0.286489159376639,0.217459474633912,-0.344074172857036,-0.618423290460731,-0.181834067757717,-0.360388672089311,-0.316514967973211,-0.461235010279561,-0.382427068585964,-0.349012916384125,-0.377677899871589
"36",36,38,"1967-02-01",33,485.1,2915,4.56,4.59,5,649.7,36.1446,19.44,33.4,38.4,133.9,2.81,418.2,1123,4.63,63282,22400,15041,79.558,4.5,5.7,0.00223036024122375,0.00498500193348317,-0.0102724339105529,0.00619513323521353,0.0057327359563568,0.00950650388073975,0.00677501743293463,0.005513807513104,0.00193915050594982,0.00191457875799398,0.00482632564688005,0.00250075040526054,0.00339694198475867,0.00707396067972121,-0.0101569363787387,0.00396225918349386,0.00471744614471311,0.00389691908378431,0.0035487344981356,0.0117078091536088,0.00490762648568265,0.0014882534417533,-0.179408473403283,-0.525632771474983,-0.224956183534261,0.0875454893751124,-0.190901395820348,-0.134300247238652,-0.276612348225844,-0.334084259294228,-0.0804761614156991,-0.0193458339846714,-0.137993828488475,0.242310137109468,-0.159551009164379,-0.593310277305269,-0.160912719516768,-0.187331810136513,-0.11770308755464,-0.293448683555004,-0.194574033365929,-0.160204887118902,-0.19719316623265
"37",37,39,"1967-03-01",33,489.7,2889,4.26,4.22,4.53,654,35.9409,19.45,33.3,38.5,135.6,2.81,420,1056,4.54,63166,22400,15143,80.1231,4.5,5.4,0.00219041775534025,0.00510806014922653,-0.00811273399973655,0.00335957226667122,0.00223086528866791,0.00476988531341184,0.00680911569102083,0.00473032540717474,0.00190672236161514,0.00178964113314996,0.0048130369634102,0.00286153607484244,0.00323637659659242,0.00705267990155441,-0.0124282972426519,0.00314434851495694,0.00450260500837548,0.00514079254835435,0.00373693555005916,0.0112605136913547,0.00490762648568265,0,0.0317830246286437,-0.511086325592661,-0.0454153941391871,0.238074516266011,0.0152414808051653,0.086630516259586,-0.100400424497721,-0.219443323336571,0.0714237064307128,0.116574904187067,0.034093672221352,0.268164035842984,0.0502574745765181,-0.514997785116137,0.0984148558829641,-0.000356025512485162,0.113541453830553,-0.113663018041949,0.0181421006894625,0.0575211710323029,0.0128760892175125
"38",38,40,"1967-04-01",33.1,492.1,2895,3.84,3.89,4.05,654.5,36.2798,19.482,33.1,38.6,134.9,2.82,421.8,1091,4.59,63274,22300,15125,81.185,4.1,4.9,0.00222343896158879,0.00510069996131191,-0.00902328667283551,-0.000965294136730595,-0.00105758638630905,-0.000409503705677605,0.00657920912809595,0.00494034232717246,0.00191023448706973,0.00140822414930379,0.00479982133714302,0.00251444486479661,0.00338439333010775,0.00703159147637019,-0.0115066063519967,0.00369981244929712,0.00428596036066686,0.00474445611398444,0.00365428440008183,0.0111438184511481,0.00102885885793214,-0.00556380802602177,0.199244094512997,-0.523655559766418,0.0915897949580144,0.328812005039684,0.175825325475037,0.257886474759655,0.038651975731522,-0.138276898630196,0.143877820030821,0.162365813997621,0.103208722382296,0.25959422720733,0.212615725890298,-0.458071836424855,0.24528710269937,0.136598022454513,0.278215296961496,0.0316459763284233,0.183340683947955,0.223162935078462,0.176260013395651
"39",39,41,"1967-05-01",33.1,497.2,2929,3.6,3.8,3.94,656.9,35.9633,19.52,33.3,38.8,136.2,2.83,422.7,1304,4.85,63382,23700,15143,81.6022,4,4.5,0.00209086911807562,0.00536793157363698,-0.00660342140750495,-0.00322813800701211,-0.00161310467419544,-0.00165859376668415,0.00641977365157727,0.00425131211519123,0.00189749237623484,0.00152922361876782,0.00489420510799639,0.00304549516688897,0.0032125997450892,0.00675944721763688,-0.00521888995923118,0.00589650238562924,0.0043015869361156,0.00791439507935898,0.00329981626238037,0.010829695057065,0,-0.00681789265757508,0.323971523293918,-0.583523993659156,0.216423762052441,0.429125600711835,0.292308582995953,0.38714309959889,0.147059265381058,-0.0866720527731599,0.187302826692228,0.197690013884808,0.169228569757288,0.128566744114421,0.366556592030334,-0.419544622951656,0.267062209088377,0.238923294854585,0.400914987411692,0.150517199527983,0.308504448691774,0.35214457437149,0.313585000497193
"40",40,42,"1967-06-01",33.3,502,2992,3.54,3.89,3.98,661.6,35.9588,19.582,33.5,38.9,137.4,2.84,426.3,1248,5.02,64005,23900,15185,82.6929,4,4.6,0.00217016128161966,0.0054832560781118,-0.00516677140514184,-0.00295309748277737,0.000322582256400648,-0.000623453028196349,0.00648807379298677,0.0039245288072133,0.00190916288049042,0.00139112566803072,0.00476060681964946,0.00331237521116279,0.00335957226667121,0.00693926717176759,-0.00732877776931932,0.00733197025038949,0.00427697491058251,0.00784152171820736,0.00340926503255878,0.0105788544849854,0,-0.000896091884206825,0.426122802188672,-0.589748903416701,0.321179066890211,0.544441017413152,0.383953841901701,0.486219688927834,0.242573656202525,-0.054529397240585,0.251614939442785,0.266320782846007,0.21289350761436,-0.00262509031815315,0.461883472569735,-0.273664965558961,0.255991041490319,0.320597590282683,0.488695875109319,0.245510054094561,0.413476140805359,0.453632016296975,0.41189078139156
"41",41,43,"1967-07-01",33.4,506.3,2944,4.21,4.72,3.79,667.5,35.8769,19.647,33.5,39,138.4,2.86,429.3,1364,5.16,64821,23300,15236,83.7351,4,4.4,0.00233466213146494,0.00557439033527962,-0.00476901050018441,0.00383292837894394,0.00795134360257763,-0.00317412295668231,0.00655006338226327,0.00343997197665149,0.00201606683686809,0.00139112566803072,0.00462811737171936,0.00338531967803668,0.00349324077675367,0.0069323615940392,-0.00475801531356893,0.00857716892517286,0.00434141163611505,0.00433045511867632,0.00316953402296923,0.0106232729807244,0,-0.00696058686096525,0.51386659620101,-0.552821207306369,0.41515256253542,0.625548421016191,0.459654717158706,0.571561773230486,0.337120717276903,-0.0345794884154274,0.30308206741392,0.320062008279822,0.236109473693761,-0.0970262841945521,0.529657877929849,-0.287897379765639,0.227928142327146,0.396153338410044,0.561358683171222,0.330078328869418,0.506784877314663,0.540047127355797,0.494200680114892
"42",42,44,"1967-08-01",33.5,510.8,2945,4.27,4.83,3.9,672.4,36.5643,19.709,33.4,39.2,139.8,2.87,432.5,1407,5.28,64699,21700,15269,83.5123,4,4.4,0.00249882707682494,0.00567115430027565,-0.00415734132055401,0.00442256086003739,0.00838045369797711,-0.00228652542607644,0.00667259250499704,0.00405491565307718,0.00213844456626424,0.00126656154934879,0.00460315068019153,0.0036742735783372,0.00348054635888771,0.00696759393111557,-0.000733845433591747,0.0090419631159102,0.0044165773830099,0.00298456900580228,0.00310063870055462,0.0101358913100142,0,-0.00185215677378473,0.580337793502465,-0.4466438628156,0.496550035588719,0.654468797613542,0.520395624604132,0.632526865300063,0.413874679551461,-0.0317555748955889,0.311203331768323,0.315586007573384,0.23031094545642,-0.185445483050802,0.608070010236504,-0.360952023269608,0.190040643714347,0.454188918034262,0.619993380746823,0.39170757998054,0.576207069284609,0.604482341241417,0.560231259832481
"43",43,45,"1967-09-01",33.6,514.7,2958,4.42,4.96,3.99,674.8,36.5049,19.768,33.4,39.4,140.6,2.88,434.2,1421,5.3,65225,22800,15247,83.7365,4,4.3,0.00253067646615969,0.00564368136445977,-0.00348437445950467,0.00500200176196815,0.00824011422009718,-0.000208333767362734,0.00574414521931684,0.0038819246907333,0.00224519014052306,0.00126656154934879,0.00457845218185987,0.00362008622630927,0.00346794392290516,0.00675694811731227,-0.00175131990662214,0.00880917031742294,0.00448132995435047,0.00630129040516351,0.00196397793510853,0.00967308864770637,0,-0.00544250760071101,0.637643823083639,-0.429162208212507,0.566578659162011,0.680520247499503,0.571609105871827,0.681828921275416,0.487546242487287,-0.041617530042131,0.313069344425725,0.312667522575878,0.19529268309378,-0.26538981333276,0.670839581151369,-0.429176466260206,0.126134721649787,0.506808452857925,0.658888030592036,0.455232253146374,0.633673540336738,0.657335276256988,0.615567096612215
"44",44,46,"1967-10-01",33.7,518.2,3143,4.56,5.07,3.88,676.5,36.8022,19.823,33.4,39.6,141.3,2.89,435.4,1491,5.48,65894,22300,15229,84.1043,4,4.1,0.00261498703200545,0.0056396889553572,0,0.00514817698198762,0.00794333681954356,-0.00209424311587035,0.00605502501579106,0.00380178712001357,0.00234538884079488,0.00113815877695678,0.0044368116834354,0.00353710355918716,0.00345543247211387,0.00635601057412434,0.00110437997416653,0.00962205232747215,0.00450794184471056,0.00474445611398444,0.00220798486460512,0.00944246189798962,0,-0.00826878911349326,0.688686539006544,-0.336964884431019,0.629952786192666,0.690609674371117,0.616091810447641,0.724927292703165,0.5617279849613,-0.0809287857883656,0.285114477172616,0.297172447780112,0.141701831259993,-0.315513848088889,0.72407928907072,-0.518139189229243,0.0222561199028151,0.557061456916427,0.697868377023433,0.522738426032662,0.684670716889513,0.704047805491297,0.664915871304854
"45",45,47,"1967-11-01",33.9,521.2,3066,4.73,5.25,4.13,682.8,37.3285,19.888,33.4,39.7,141.9,2.91,440.6,1538,5.75,66453,23100,15303,84.5959,4.18,4.6,0.00273009537698765,0.0055957977908689,-0.0000950209457802516,0.00605750968538047,0.00890270030665275,0.000303768052611638,0.00605134813678621,0.00422051588089684,0.0024129150872601,0.00101015048374969,0.00430847059527043,0.00355346250146656,0.00358644203213513,0.00647341181703916,0.00216860147346694,0.0106789899429629,0.00452518687714165,0.00477256423884217,0.00214252318812624,0.00925009597805952,0.0018340368923656,0,0.746664412232396,-0.234043032131855,0.696081737327166,0.701835259647083,0.667744127004228,0.776425502356965,0.647668295100652,-0.162240919275837,0.253384737227906,0.270980593871446,0.100865314055293,-0.347469383086628,0.778976373667345,-0.611204807363225,-0.0501896001108074,0.615917056661417,0.74482689012388,0.602516086332354,0.742830274760635,0.759897171792271,0.722091513029105
"46",46,48,"1967-12-01",34,524.8,3018,4.97,5.49,4.51,689.9,37.7306,19.919,33.7,40,142.5,2.92,448.8,1308,5.7,67818,22200,15422,86.1397,4.5,4.7,0.00272179760824955,0.00556380802602178,-0.000179093238750353,0.00526546315500761,0.00782504260660751,0.00179340630244034,0.0061100674697034,0.0041523392936896,0.00232491432052131,0.00112788841534243,0.00439002148574276,0.00341071743333143,0.00357361757322604,0.00688975098071879,-0.00982940845533586,0.00875297790611904,0.00439971631442833,0.00372797511793717,0.00233648958652588,0.00914920803636251,0.00074740419527781,0.00274824865799156,0.7855362785399,-0.0986351588824105,0.748608644900545,0.656591032001979,0.700781557662864,0.811176843051043,0.717572781781943,-0.272381899302173,0.143017754469666,0.153147145893955,0.0117254965093147,-0.388769038670866,0.806087867578558,-0.626829771083422,-0.148559035784966,0.659318406179823,0.775627324247847,0.665317637562238,0.785256746792487,0.799515433745262,0.760755530463503
