"","X","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.gdp","corhouseuni.gdp","cormbase.gdp","cortres10y.gdp","corwages.gdp","corun.gdp","corm2.gdp","corInf.gdp","cortb3m.gdp","cortb6m.gdp","correserves.gdp","cordisc.gdp","cordispinc.gdp","corhouseprice.gdp","corhousesupp.gdp","corloans.gdp","corcomind.gdp","cordeposits.gdp","corm1.gdp","corperscons.gdp","corpersinc.gdp"
"375",377,1995-05-01,152.1,3519.4,7430,5.67,5.67,6.01,6235.1,74.2239,76.24,124.9,368,381.5,11.59,3387,1314,6.63,434008,133900,27142,686.3671,5.25,6.3,0.00222237393393325,0.00101139978588383,-0.00867161354032212,0.0270833270584872,0.0255629815058565,0.0289505191616253,0.00422839374938944,0.00405184065636643,0.00169374398383034,0.00177186685698349,0.00798805616696911,0.00266071803968881,0.00210128556778716,0.00405105040934547,0.00174850829579298,0.00388336634379365,0.00655328256494466,0.00126368037585722,0.00142887204904082,0.0064422246496411,0.0233173244973093,0.00720178386830878,0.994894161948652,0.612620538011468,0.986901576016497,-0.330144995769592,0.996549296670177,-0.952447996686121,0.99277480603948,0.966111127837801,-0.459334668642686,-0.317561646992117,-0.25786933179958,-0.586058341601059,0.977523530196973,0.851440725798396,-0.920927313212485,0.993873305771827,0.123369822784027,0.0191436136009189,0.995355161444637,0.953683261539124,0.992418198622754
"376",378,1995-06-01,152.4,3544.1,7427,5.47,5.42,6,6263.7,74.4807,76.309,125.3,367.9,384.6,11.63,3407.6,1281,6.17,434846,133700,27196,690.7296,5.25,5.8,0.00227559072803004,0.00123614330786011,-0.00856072660461926,0.024066710618116,0.0219560419019114,0.0283292480754135,0.00446422130892543,0.00411576776814822,0.00171664039163159,0.00197477043876904,0.00762165517684554,0.0025578622581928,0.00220704721938175,0.00448305480092751,0.0000325393742946304,0.00144284820166825,0.0060760734918958,0.00297053200846401,0.00164057035518931,0.00654949390465102,0.0233173244973093,0.00454997049854133,0.995535217887039,0.59907139842676,0.987469933301598,-0.35356780647542,0.996626594807987,-0.955695929701281,0.992972335392871,0.966649051836476,-0.418483931487202,-0.233372957714692,-0.173751544609399,-0.596746353586694,0.975460195107636,0.857386910001785,-0.920327893530178,0.994448121938795,0.00404849508475292,-0.118278412355962,0.995678409511961,0.952805987290412,0.992885240825652
"377",379,1995-07-01,152.6,3562.4,7527,5.42,5.37,5.85,6292.3,74.1902,76.404,125.3,368.2,386.7,11.67,3426.6,1461,6.28,435915,131000,27221,698.4618,5.25,5.6,0.00227252547074456,0.00145679181833532,-0.00712165995150049,0.0240932625013927,0.0220939950384147,0.0270011143866448,0.00445459775033608,0.00383244881126073,0.00170252978679845,0.00207950446961554,0.00724963877750051,0.00241774396545206,0.00227462576394594,0.00439866933040663,0.00636594543990972,0.00324122540067865,0.00581632728630995,0.00232177227358562,0.0016278904529939,0.00718102980915643,0.0233173244973093,0.00229415738262614,0.995134429612854,0.606459578324674,0.986564144606103,-0.414158833199253,0.995421703429149,-0.95854832953187,0.990454817203559,0.968372000900598,-0.378586350229625,-0.176360386434057,-0.0553789343328349,-0.602910325758717,0.969846099307287,0.850617888458041,-0.926730816170779,0.992542058223352,-0.103232401113346,-0.259988965617905,0.994462367941625,0.953238399258347,0.99179769116121
"378",380,1995-08-01,152.9,3583.9,7484,5.4,5.41,5.74,6314.9,75.1211,76.568,125.1,368.8,388.7,11.69,3435.6,1416,6.49,435546,134900,27213,702.7403,5.25,6.1,0.002267943040975,0.00166392321400188,-0.00657378765257792,0.0242142550909771,0.0226677622057595,0.0266206912837582,0.00444364763253557,0.00439648685736101,0.00172035268151508,0.00218808816071847,0.0069821611695284,0.00207689662104804,0.00223300392353496,0.00422648123645771,0.00356132211683487,0.00555463741595578,0.00558685608566756,0.00264588556265144,0.00160450302372772,0.00745003086900383,0.0233173244973093,0.00431419495586834,0.993470228888734,0.636668816074488,0.983566504640083,-0.457709474808346,0.992893233220501,-0.959112115739851,0.985662307139143,0.968888724245116,-0.328757120911164,-0.140967770056271,0.0596355854712761,-0.595900850784325,0.964819695988111,0.845993763403302,-0.937641772706283,0.988618913251001,-0.204564512587662,-0.397235255715677,0.991725409809128,0.953725327127645,0.988885700885354
"379",381,1995-09-01,153.1,3597,7478,5.28,5.3,5.8,6343.9,75.4216,76.621,125.2,369.8,388.7,11.73,3452.5,1369,6.2,436332,130000,27270,705.947,5.25,6.3,0.002264898343461,0.0017373728576268,-0.006373564630847,0.0242550386402684,0.0228871626914078,0.0262369511101133,0.00467715395374283,0.00436261670085403,0.0017044059817705,0.00222138154376565,0.00669613295191855,0.00153954366034122,0.00230018976446232,0.0045882825423668,0.000798942865217126,0.00606605487368063,0.00524694227728932,0.000192752849532611,0.00184632326543666,0.00780103347756522,0.0233173244973093,0.0104714345117044,0.993829443532479,0.653432666981161,0.9835402254006,-0.492055522390545,0.992819104468599,-0.959600694471609,0.985074051276973,0.971242789373507,-0.300931426630816,-0.124944488165444,0.159409056294632,-0.621290873425425,0.964989443602937,0.850654477248578,-0.930411687452697,0.988423915255129,-0.330364128792028,-0.514194820936145,0.991638749776141,0.95524827883966,0.989278059606785
"380",382,1995-10-01,153.5,3608.1,7328,5.28,5.32,5.76,6369.9,75.3448,76.818,125.3,370.9,390.9,11.75,3468.3,1369,6.04,436570,135200,27273,706.2579,5.25,6.3,0.00220155963602775,0.00181264954399296,-0.00738962804157062,0.0232778860971413,0.0222350125638401,0.0273193369710502,0.00491007950063493,0.00400550307631583,0.00168130398014865,0.00211447439753202,0.00650353274609979,0.0014423474386485,0.00225871147094644,0.0050095660944914,-0.000694208983579858,0.00521053224037377,0.00489004519569273,0.00326839276277346,0.00212170463812115,0.00792586510470824,0.0233173244973093,0.00962965504014111,0.993631757365309,0.647028250321297,0.982040007965237,-0.549446163020797,0.992216139579235,-0.957415727375212,0.98239423344901,0.974758568542294,-0.335929564864462,-0.201256950477977,0.281364452109192,-0.644554218566173,0.964354021623028,0.857072580805729,-0.923068440443842,0.987086825784801,-0.444698313132437,-0.611187181911219,0.98995375987695,0.95805403217849,0.989159623752682
"381",383,1995-11-01,153.7,3614.7,7426,5.36,5.27,5.8,6391.2,75.531,76.819,125.4,371.5,390.2,11.78,3479.6,1452,5.93,439093,137000,27321,712.5476,5.25,6.8,0.00214150120150891,0.00172628357070452,-0.00583365902768277,0.0228150776496504,0.0200126319656106,0.0271917119235665,0.00486266702302326,0.00393222448585206,0.00160454847064092,0.00218271396197045,0.00633518045306732,0.000634830442425516,0.00229015334655469,0.00507470672679289,0.00224004903714385,0.00150230865074698,0.00473131008225229,0.00218526980718929,0.00211788067321317,0.0082891701429861,0.0233173244973093,0.0145127789278423,0.993553663973755,0.654286534829692,0.980890423465612,-0.615327468535592,0.99198358275779,-0.956961257183862,0.980022545677013,0.97721128821573,-0.3707110882893,-0.297302583670199,0.261092870226835,-0.653337243076357,0.964990126529579,0.858222980380182,-0.915316697259722,0.98460760765351,-0.549128176122002,-0.690714843997965,0.988963628431631,0.959605374936504,0.98913732172332
"382",384,1995-12-01,153.9,3624.4,7423,5.14,5.13,5.6,6414.4,75.8317,76.968,125.7,372.8,389,11.81,3486.1,1431,5.71,445840,138600,27331,715.0308,5.25,6.4,0.00211015553411479,0.00178511499292725,-0.0055322218954524,0.0216099234792827,0.0192759800811714,0.0265657220585473,0.00358274177940328,0.00388039862484594,0.00167570615495453,0.00242256787635734,0.00615556439610935,0.000387399484924167,0.00228417343676324,0.00274037179688317,-0.00286887913814016,-0.000435544035503721,0.00466276693161312,0.00430326456056259,0.000775531085215553,0.00846017404383996,0.0233173244973093,0.014675858066223,0.993175979871014,0.677024742962006,0.977667735878442,-0.676916605876569,0.991031283959553,-0.957409621178938,0.975744070553974,0.980129970821528,-0.386208954593881,-0.345190466949705,0.194091120376812,-0.655734213180915,0.964998753396893,0.853257590022949,-0.920596178061009,0.980575584448909,-0.644159515902548,-0.764266368121951,0.986955928135421,0.962922203444309,0.98854830927259
"383",385,1996-01-01,154.7,3642.6,7491,5,4.92,5.56,6451.9,75.3347,77.143,126.3,373.3,394.7,11.87,3492.3,1467,5.65,441733,131900,27353,721.7684,5.24,6.4,0.00232618539803923,0.00199382145194963,-0.00589759188039955,0.0215631088298661,0.0185794199027781,0.0250190215684654,0.00463911230391341,0.00345038803900614,0.00175681157683268,0.00244568970813297,0.00578603930189514,0.000907108861432822,0.00238366548072949,0.00439890440675657,0.00594287642678807,-0.000731012902121223,0.00436631062159624,0.00190675636549124,0.00162463119171393,0.00858139668622326,0.023237883736035,0.00338940164391469,0.992746410973624,0.686408081144374,0.974468932834533,-0.7505498399223,0.990270955155059,-0.957630266573982,0.971810605014679,0.98404806492801,-0.425988604001661,-0.404653571654504,0.0642114006165803,-0.652722169269928,0.965150855420227,0.854427081899793,-0.917847217551503,0.978809695737697,-0.721911898810506,-0.839965077192301,0.985128205720373,0.966838845051545,0.988081148096676
"384",386,1996-02-01,155,3656.6,7313,4.83,4.77,5.22,6515.9,76.5148,77.263,126.2,372.4,397.1,11.87,3533.5,1491,5.81,435714,139400,27542,724.1478,5,5.3,0.00229314299042963,0.00214405811282981,-0.00667207985196957,0.0165079779717848,0.0137410851551,0.0197434335647042,0.00489979381954149,0.00408955600821555,0.00172647283354384,0.00234277587513513,0.00527708772649401,0.00093374589164937,0.00223525333213113,0.00480942735549794,0.00454244740261645,-0.00113193152252879,0.00378000026912861,0.00294094061041128,0.00185298196795299,0.00867749557780192,0.0212844009902496,0.00242787117183232,0.992920008563884,0.716168722799455,0.973449528516166,-0.833179407385133,0.989473577072349,-0.956962712277608,0.969998686942434,0.984070702240131,-0.486179100865896,-0.497632968324314,-0.0328681699594594,-0.627119582679332,0.966238099079467,0.84769650195447,-0.909941887981431,0.979326277981472,-0.782729537691704,-0.889436378027817,0.984722607172185,0.967741202052252,0.987737917661872
"385",387,1996-03-01,155.5,3681.7,7318,4.96,4.96,5.31,6558.9,76.4339,77.492,126.4,374.9,402.1,11.89,3551.9,1424,6.27,440455,137000,27608,727.4185,5,6.2,0.00231387933382902,0.00237634172254457,-0.00609139341945612,0.0145267821767278,0.0113200721293892,0.0193175428443849,0.0049436141367681,0.00361435975945642,0.00173415444781992,0.00226928621453456,0.00517661996619438,0.00148731142833144,0.00230539925217754,0.00476855545559503,-0.00390736788055564,-0.00137267315497308,0.00393606255824808,0.00145453561280062,0.00185949773899659,0.00838572569373338,0.0212844009902496,0.01066389058905,0.992598031078557,0.743206598520133,0.971996025785318,-0.887468405084804,0.988713481160931,-0.955494376995602,0.968343126243294,0.986094318985457,-0.561351420355642,-0.598332039225928,-0.15251618555643,-0.629583840955856,0.967939390759631,0.848835269348575,-0.905997042481607,0.979387293867534,-0.834059336479714,-0.918296089883269,0.983050581672327,0.971961324467962,0.987532809182796
"386",388,1996-04-01,156.1,3692.1,7415,4.95,5.06,5.22,6597.2,77.1163,77.721,127.4,376.1,405.6,11.95,3564.6,1516,6.51,443376,140000,27424,732.2456,5,6,0.00244602588444209,0.00247949979711626,-0.00485327172511981,0.0123531176833233,0.00886756305186099,0.015947369042942,0.004745782772739,0.00377157907402229,0.00180836534204025,0.00259763044058895,0.00498386165495679,0.00190215014514883,0.00244112293024312,0.00428288016315655,0.00142583519796458,-0.00284482368966478,0.00357219814025271,0.00340958409365129,0.0016108656915886,0.00825883179604185,0.0212844009902496,0.00596253515169472,0.992189232769982,0.752158341043469,0.97040343348473,-0.909642438870406,0.988591098474583,-0.955567513634266,0.968725515485257,0.986512179633489,-0.608913589960331,-0.659374153967276,-0.231433374228938,-0.590174009770267,0.970933747146158,0.846448258589906,-0.889757431569229,0.97944200005513,-0.88070223340429,-0.930665276355229,0.981192936116207,0.973348581665902,0.987690224323987
"387",389,1996-05-01,156.4,3703.2,7423,5.02,5.12,5.24,6638.3,77.695,77.854,128.1,377.7,407.5,11.98,3586.4,1504,6.74,443014,136500,27747,736.7035,5,5.9,0.002441193847139,0.00249214445343715,-0.00267401688323184,0.00803058941110062,0.00446242231484863,0.0111470940422697,0.00483644669020207,0.00385804078874789,0.00181918267161478,0.00275638111955086,0.00477545613959333,0.00230168208102196,0.00247171727190554,0.00433919163710961,-0.00060507113894237,-0.00263497742232989,0.00352383308196373,0.00206498712285256,0.00164014339459058,0.00821520153103398,0.0180776909429109,0.00446856376473324,0.991594764675551,0.753351603855958,0.968496447424191,-0.91846454020585,0.988230366057965,-0.953177803149976,0.968463311942773,0.984576910383661,-0.656366674970469,-0.701085620936163,-0.321740456061317,-0.56332181948925,0.970590357631313,0.849083035359339,-0.879682018475159,0.9793052203538,-0.900153981361051,-0.935762539961537,0.978587695424306,0.972573384363017,0.987719869279455
"388",390,1996-06-01,156.7,3716.5,7095,5.09,5.25,5.27,6682.5,78.3435,77.854,128,380.2,410,12.03,3620.8,1467,6.91,446423,140000,27884,741.5667,5,6,0.00240819915188421,0.00277911654820392,-0.00462018096845888,0.00860758511355036,0.00596253515169472,0.00896297415070606,0.00508758807375768,0.00393632454775883,0.00171867068205519,0.00251585462453781,0.00468084253402072,0.00264306003778344,0.0025715099941066,0.00481437562244598,0.00168080276017923,-0.00113021442782046,0.00338486646690384,0.00198087269870828,0.00196894250632288,0.00820075480310408,0.0148614559974472,-0.00136624261762463,0.991252636564444,0.765223789513299,0.966446035041259,-0.903747549238029,0.988211056251433,-0.952710324862324,0.968996296128917,0.984068955357265,-0.681149677045421,-0.724319069698995,-0.400256558095309,-0.538317050691719,0.972143281765255,0.83885536754592,-0.864228560989432,0.978930987331594,-0.895895183894487,-0.937794823330415,0.976741965111331,0.972924997195261,0.987881815875148
"389",391,1996-07-01,157,3731.4,7337,5.15,5.3,5.4,6683.4,78.208,78.02,128,383.1,411.2,12.06,3622.2,1472,6.87,449831,144200,27780,744.9236,5,5.7,0.00234726977562616,0.00284408612419858,-0.00332244240252288,0.00722621552755193,0.00456509177131359,0.00988040805370624,0.00488308595383195,0.00379749596919654,0.00167600150430243,0.00244675565900547,0.00453407756652095,0.0026891050473988,0.00256491220830971,0.00455882000597563,0.000944733016727225,-0.00252959341333698,0.00335705584767639,0.00615412685607379,0.00182264686062846,0.00788717833783067,0.0148614559974472,-0.00417014410654093,0.990266751497233,0.747266936192499,0.963247886957652,-0.866655544088627,0.988016974793798,-0.953208095450578,0.968268759015175,0.983587537428205,-0.688841515350275,-0.711301685092805,-0.45942346973472,-0.49910418142715,0.974583696384588,0.838876272026937,-0.865273219552892,0.978558589780387,-0.885185224034336,-0.931311760951827,0.973592262549966,0.975062501369024,0.987821706422904
"390",392,1996-08-01,157.2,3738.3,6882,5.05,5.13,5.22,6711.2,78.6658,78.097,128.3,385.7,405.9,12.09,3646,1557,6.64,450911,137000,27816,747.6922,5,5,0.00223219058540195,0.00295335566512385,-0.00592174862269072,0.00499021653584894,0.0020816849715676,0.00646287471954458,0.00489932340811561,0.00380452929485731,0.00162435935000941,0.00237204991609904,0.00459819581256686,0.00212695660961123,0.00259501047223733,0.00474068330580598,0.00296655568414076,-0.00360455178788678,0.00343158026405573,0.00114077911014424,0.00186250745491279,0.00766495265681629,0.0118757897930124,-0.00828545244771522,0.989804120562255,0.760016984586995,0.962259965487071,-0.83024214830506,0.988086066289531,-0.947069280439764,0.969353671720098,0.981152084963322,-0.690190625176704,-0.711202882088366,-0.479235681407721,-0.437308535256335,0.975567875014124,0.854648243757451,-0.850335422614909,0.978266491348471,-0.863617736263414,-0.926402022064699,0.972173011677887,0.973147113858863,0.987967894568079
"391",393,1996-09-01,157.7,3746.6,6979,5.09,5.24,5.3,6749.3,79.1997,78.31,128.2,387.9,406,12.14,3671.8,1475,6.83,451954,139000,27851,758.3956,5,5.2,0.00228069955932701,0.00304337112561911,-0.00428002304792045,0.00403679689453266,0.00162147567706974,0.00474090075225977,0.00491233402988992,0.00393540893504907,0.00169127372413624,0.00240837495374283,0.00455864730967108,0.00200778741230271,0.00265708367384423,0.00478680644570595,0.0000282581676932514,-0.00367628085970712,0.00336731572959903,0.00288541007534556,0.00178665381728245,0.00806642289127287,0.0092976479714254,-0.00596253515169472,0.989597269203628,0.800997094506644,0.962038456498149,-0.784709400597534,0.988230855043507,-0.955827254429863,0.970509071119647,0.978343273445924,-0.683596392682407,-0.698683157124462,-0.51746573771891,-0.349490864633508,0.976323451842779,0.8395421119415,-0.829323650730338,0.977752288341348,-0.805925578019478,-0.925937025003725,0.971444793836882,0.970377117509884,0.988015315353115
"392",394,1996-10-01,158.2,3761.5,7031,4.99,5.11,5.24,6770.9,79.1389,78.544,128,389.9,400.9,12.16,3677.8,1392,6.53,452496,143800,27817,765.9072,5,5.6,0.00238469927645154,0.00323148589974191,-0.00341754128870667,0.000335347215951187,-0.00222274919605386,0.00400307625373426,0.00461359238530619,0.00354576636559882,0.00174528002112506,0.00237777109578626,0.00446251524104628,0.00162131070466961,0.00261606967958986,0.00440664101360588,-0.00170091643834395,-0.00708311434638735,0.00323643361654328,0.00356756344585733,0.0013951618313918,0.0080352259305468,0.0092976479714254,0,0.987862877029844,0.805910811630257,0.958555365690228,-0.735027722292619,0.987680593120627,-0.957518104050919,0.970109334083431,0.970310524228336,-0.676347804981512,-0.674261504459816,-0.526477271695789,-0.267765261614186,0.97639884414521,0.829330538957403,-0.75665802780153,0.976572661248532,-0.721738949396625,-0.917464996619724,0.968604120118816,0.958187774612353,0.987439656112084
"393",395,1996-11-01,158.7,3781.2,7236,5.03,5.07,5.31,6804.7,79.8221,78.689,128.2,392.2,403.4,12.21,3701.9,1489,6.2,457010,143500,27862,771.9757,5,5.2,0.00240477318538516,0.003414436342011,-0.000792805612201445,-0.00209992757327334,-0.00502616615785894,0.000157232890984978,0.00475581792607153,0.0036439045091761,0.00174089160250945,0.00223655340441527,0.00438766070120622,0.00198853301522632,0.00267773158843186,0.0047317093930157,-0.000611122066197104,-0.0104116544918852,0.00321600701526144,0.0041487546467968,0.0015152077320264,0.0079194312741282,0.00532639047957853,-0.00799545865875439,0.988408889849481,0.776209936651724,0.958522599125477,-0.665368497430274,0.988293215787927,-0.958712443924573,0.972689295456708,0.967655000520284,-0.653674671609107,-0.643855138219067,-0.547779410922225,-0.10510753099357,0.975773429004704,0.839637676504937,-0.702847767112349,0.977191949099786,-0.635054487801898,-0.927080673616549,0.969990431335795,0.951978147467817,0.987989028565246
"394",396,1996-12-01,159.1,3802.4,7253,4.91,5.04,5.29,6839.9,80.3307,78.78,129.1,394.6,402.1,12.25,3728.4,1370,6.3,464955,144900,27935,778.5646,5,5,0.00242629986268021,0.0036593579703208,0.000132339175441754,-0.00547886066394476,-0.00869811724425459,-0.00124155678353937,0.00474696327887473,0.00348688938894959,0.00176145322160866,0.0023910942235571,0.00446517698401387,0.00196251962058103,0.00274129191039404,0.00483895389427954,-0.00250813169930926,-0.00895230543558783,0.00340314833115466,0.00294871128700858,0.00146943694382247,0.00792225248585351,0.00213722059948127,-0.0115679890249283,0.989037520026479,0.780861563153625,0.954703716982215,-0.616987996476886,0.988686916830835,-0.956621214570552,0.975044797991752,0.966835734816993,-0.584016904593725,-0.578192321781175,-0.521522005629615,0.0264114218583642,0.975318959304994,0.831261318730828,-0.61093552169638,0.977430034592261,-0.520610319581209,-0.932446757710386,0.971103374013578,0.949008754296752,0.98824084338509
"395",397,1997-01-01,159.4,3817.2,7158,5.03,5.1,5.25,6891.3,80.4255,78.881,129.7,396.8,402.1,12.29,3747,1355,6.58,462505,145000,28003,782.3393,5,4.7,0.0023939034236327,0.00375547190452208,-0.00124438707841875,-0.00528329331484463,-0.00820501484229614,-0.00216498912211296,0.00474740643403552,0.00346143014128882,0.00173326056703645,0.00224387811460036,0.00435736552855792,0.00186487603989705,0.00280453465488663,0.00470504064712259,-0.00156909682502449,-0.0069800663688781,0.00340404293392978,0.00522854307649068,0.00143345229736402,0.00744549386059442,0.00213722059948127,-0.0153900043110853,0.989617992169652,0.767956134008678,0.945140249546442,-0.531365559768021,0.989180970960295,-0.956239036385853,0.977568402409929,0.968242023850956,-0.502043539193093,-0.466934703605148,-0.515460992194448,0.0990575306505177,0.97532102510583,0.846835284708542,-0.492622536055111,0.978263730944737,-0.396285838726891,-0.938997263253056,0.971578460751442,0.947796078402647,0.988516335244204
"396",398,1997-02-01,159.7,3828.9,7102,5.01,5.06,5.19,6929.1,81.4045,79.045,128.5,398.8,402.1,12.32,3779.2,1486,6.42,459914,143000,28062,789.2287,5,4.5,0.00236165372696514,0.00391644751792556,-0.00049572516522541,-0.00588484022596812,-0.007307521976655,-0.00548344798825488,0.00480492595153622,0.00401598110302115,0.00174937429734042,0.00165365617780178,0.00443880741866702,0.00197338304566323,0.00279747095156787,0.00488888775616125,0.00506212972468508,-0.00631153672678568,0.00349648309168075,0.00239874382589485,0.00146266861721915,0.00704022660192716,-0.00203292350705967,-0.0201582063074196,0.991058305001038,0.726728686651682,0.948614514264901,-0.390097261617489,0.988135645665843,-0.953101874711956,0.98112124157018,0.970607259605391,-0.388098329422209,-0.351953093618499,-0.497808994919619,0.174420589536822,0.975658553748851,0.860150970166849,-0.369475945649707,0.979422915819291,-0.233099994009913,-0.944133640939874,0.972262826749571,0.94620632721175,0.988481644963767
"397",399,1997-03-01,159.8,3844.1,7000,5.14,5.26,5.39,6969.1,81.9717,79.126,127.3,401.5,401,12.37,3805.7,1457,6.69,462300,148000,28165,795.7399,5,4.1,0.00230498206611422,0.00406599063272576,-0.000900904169622259,-0.00452760213581561,-0.00471354045474486,-0.00432813262673478,0.00486699065121998,0.00424688593262301,0.00171735356048686,0.00112798820534436,0.00429212449739598,0.0020880305891771,0.00285786455985807,0.00501670661384579,0.00641817900290113,-0.00306113132841136,0.00323870372470118,0.00540324263785548,0.00154924841671196,0.00694408462175637,-0.00203292350705967,-0.0210806516029916,0.991448775646989,0.736217458217913,0.952655128175804,-0.275484974729407,0.986968338565256,-0.945287318918481,0.982838213133463,0.971380634372483,-0.243946491736338,-0.217813251462619,-0.439008961150507,0.0525157866262864,0.975239640903971,0.859732722659248,-0.264368822093817,0.979804793009496,-0.0536995054758355,-0.944383125339373,0.974648507400642,0.944793611389337,0.987554256268582
"398",400,1997-04-01,159.9,3859.9,6873,5.16,5.37,5.51,6980.5,82.0209,79.2,127,403.3,395.9,12.39,3816.8,1492,6.89,465478,150000,28157,804.0516,5,4.7,0.00216603145326577,0.00414140588807081,-0.00443546446839823,-0.00377995690270327,-0.00299350716663479,-0.00389556870324696,0.00479355087928535,0.00427999284740836,0.00164834019582638,0.000794936671051608,0.00410060094539536,0.00168600933573981,0.00288911801653415,0.00492618892347789,0.00681106668510697,-0.00101558193664931,0.00296169876766002,0.00469981225605598,0.00189670904524183,0.00712439343423058,-0.00203292350705967,-0.0147727090700378,0.991871959673924,0.688931831456225,0.955519590568825,-0.160575622377892,0.986861358690291,-0.942508179214957,0.984125124710821,0.970063299176045,-0.078478615857755,-0.0579000756230784,-0.331718321290809,-0.0496034614580358,0.975064609632792,0.87998911049104,-0.234501910647874,0.980137996294036,0.0999491545051589,-0.947301510401807,0.977244473473219,0.94264763771332,0.986874583563938
"399",401,1997-05-01,159.9,3871.2,6655,5.05,5.3,5.5,7008.6,82.5095,79.169,127.4,406.2,395.8,12.43,3835,1442,6.71,467038,141000,28245,809.5993,5,4.6,0.00208376752394424,0.0039697506650603,-0.00458989195344136,-0.00482503643551635,-0.00281176238256603,-0.00369486067952879,0.00487263953799174,0.00440946822879162,0.0015707728629379,0.000825763583605458,0.00411511295738972,0.00153325760183143,0.00291542700712331,0.00517603587431603,0.00387312995001413,0.000499756116075806,0.00305615240408093,0.00215277657004339,0.00165975446325195,0.00688028408828075,-0.00203292350705967,-0.0131038887459349,0.992683291845351,0.655139241225616,0.959048319875417,-0.032742958572267,0.988546885398231,-0.94102335063635,0.986398947811865,0.973917092023371,0.0718447019221063,0.100506131375185,-0.183288333758311,-0.132120468268425,0.974864930894223,0.905532875442098,-0.0480425950857658,0.982022655993343,0.229136767821442,-0.958763399105257,0.98060214317541,0.95011234228833,0.9877952054067
"400",402,1997-06-01,160.2,3888,6799,4.93,5.13,5.56,7042.3,82.9253,79.268,127.2,408.5,398,12.46,3854.8,1494,6.49,469816,145000,28305,813.5554,5,4.4,0.00207976630757138,0.00385877656454799,-0.0036811027559515,-0.00433081784913713,-0.00229125651120319,-0.00317339004023183,0.00488182318907474,0.00447500713052277,0.0015851512304873,0.000627074541833306,0.0043616980078887,0.00142700717207326,0.00287231445119725,0.00513795390868525,0.00640900265816787,0.00210682053327925,0.00322288263629959,0.00338063576302816,0.00166535682601713,0.00681939978700493,-0.00203292350705967,-0.0115105573595066,0.993470246172377,0.569811163500009,0.961801310393384,0.131812580762586,0.990036036300499,-0.933803837802363,0.987865320162359,0.976917374040511,0.199485857688065,0.254929565177046,-0.0229794125848506,-0.224605940166894,0.974535683104445,0.900732147644157,0.139466691078068,0.983444664407451,0.361550653343613,-0.968619339482028,0.983819347861228,0.956376981363775,0.988586890416539
